,id,name,mpn,url_1,price_1,old_price_1,currency_1,info,cpu_type_1,cpu_implementation_1,cpu_number_of_cores_1,display_size__inch_1,memory_ram__gb_1,storage_type_1,storage_capacity__gb_1,design_color_name_1,general_year_1,url_2,url_3,url_4,price_2,old_price_2,currency_2,price_3,old_price_3,currency_3,price_4,old_price_4,currency_4,url_5,url_6,url_7,price_5,old_price_5,currency_5,price_6,old_price_6,currency_6,url_8,url_9,url_10,url_11,price_7,old_price_7,currency_7,price_8,old_price_8,currency_8,price_9,old_price_9,currency_9,url_12,price_10,old_price_10,currency_10
6660,5142,Msi Creator Z17 A12U 17 TouchScreen,CREATORZ17048,https://www.bestbuy.com/site/msi-creator-z17-a12u-17-touch-screen-laptop-intel-core-i9-32-gb-memory-nvidia-geforce-rtx-3080-2-tb-ssd-lunar-gray/6501202.p?skuId=6501202,3799.99,,USD,2022 - Intel 12th Generation Core i9 - 12900H - 17 inch - 32GB - 2000GB - 2000GB SSD - Lunar Gray - CREATORZ17048,Intel 12th Generation Core i9,12900H,,17,32,SSD,2000,Lunar Gray,2022,https://www.bestbuy.com/site/msi-creator-z17-a12u-17-touch-screen-laptop-intel-core-i9-32-gb-memory-nvidia-geforce-rtx-3080-2-tb-ssd-lunar-gray/6501202.p?skuId=6501202&intl=nosplash,,,3899.99,3799.99,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6661,5138,Acer Chromebook Spin 514,CP514-1HH-R0SS,https://www.bestbuy.com/site/acer-chromebook-spin-514-convertible-14-full-hd-touch-amd-ryzen-5-3500c-8gb-ddr4-128gb-emmc-hdmi-mist-green/6454181.p?skuId=6454181,629,,USD,2021 - AMD Ryzen 5 3000 Series - 3500C - 14 inch - 8GB - 128GB eMMC - Mist Green - CP514-1HH-R0SS,AMD Ryzen 5 3000 Series,3500C,,14,8,eMMC,128,Mist Green,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662,5150,Asus Flip C434TA 2in1 14 TouchScreen Chromebook,C434TA-DSM4T,https://www.bestbuy.com/site/asus-flip-c434ta-2-in-1-14-touch-screen-chromebook-intel-core-m3-4gb-memory-64gb-emmc-flash-memory-spangle-silver/6336188.p?skuId=6336188,379.99,486.99,USD,2019 - Intel Core m3 - 8100Y - 14 inch - 4GB - 64GB - 64GB eMMC - Spangle Silver - C434TA-DSM4T,Intel Core m3,8100Y,,14,4,eMMC,64,Spangle Silver,2019,https://www.bestbuy.com/site/asus-flip-c434ta-2-in-1-14-touch-screen-chromebook-intel-core-m3-4gb-memory-64gb-emmc-flash-memory-spangle-silver/6336188.p?skuId=6336188&intl=nosplash,,,569.99,486.99,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663,5146,Asus Vivobook Pro 16X M7600,M7600QE-DB74,https://www.bestbuy.com/site/asus-vivobook-pro-16x-m7600-16-laptop-amd-ryzen-7-16-gb-memory-nvidia-geforce-rtx-3050-ti-1-tb-black-earl-gray/6486648.p?skuId=6486648,1449.99,,USD,"2021 - AMD Ryzen 7 5000 Series - 5800H - 8 cores - 16 inch - 16GB - 1000GB SSD - Black, Earl Gray - M7600QE-DB74",AMD Ryzen 7 5000 Series,5800H,8,16,16,SSD,1000,"Black, Earl Gray",2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664,5171,HP Pavilion 14,14-EH0010NR,https://www.bestbuy.com/site/hp-pavilion-14-laptop-intel-core-i5-1240p-8gb-memory-512gb-ssd-natural-silver/6507410.p?skuId=6507410,849.99,,USD,Intel 12th Generation Core i5 - 1240P - 12 cores - 14 inch - 8GB - 512GB SSD - Natural Silver - 14-EH0010NR,Intel 12th Generation Core i5,1240P,12,14,8,SSD,512,Natural Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6665,5176,Msi Katana GF76,KatanaGF7612023,https://www.bestbuy.com/site/msi-katana-gf76-17-3-gaming-laptop-intel-core-i7-16gb-memory-512-gb-ssd-black/6516322.p?skuId=6516322,1249.99,,USD,2022 - Intel 12th Generation Core i7 - 12700H - 17.3 inch - 16GB - 512GB SSD - Black - KatanaGF7612023,Intel 12th Generation Core i7,12700H,,17.3,16,SSD,512,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6666,5200,Lenovo Yoga 6,82UD005XUS,https://www.bestbuy.com/site/lenovo-yoga-6-13-3-touchscreen-wuxga-notebook-amd-ryzen-5-8gb-memory-512gb-ssd-dark-teal/6523148.p?skuId=6523148,649.99,849.99,USD,2022 - AMD Ryzen 5 5000 Series - 5500U - 6 cores - 13.3 inch - 8GB - 512GB SSD - Dark Teal - 82UD005XUS,AMD Ryzen 5 5000 Series,5500U,6,13.3,8,SSD,512,Dark Teal,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667,5205,Lenovo ThinkPad X1 Yoga Gen 6 2in1 14 TouchScreen,20XY002WUS,https://www.bestbuy.com/site/lenovo-thinkpad-x1-yoga-gen-6-2-in-1-14-touch-screen-laptop-intel-core-i5-8gb-memory-256gb-ssd-storm-gray/6482020.p?skuId=6482020,1449.99,,USD,2021 - Intel 11th Generation Core i5 - 1135G7 - 14 inch - 8GB - 256GB SSD - Storm Gray - 20XY002WUS,Intel 11th Generation Core i5,1135G7,,14,8,SSD,256,Storm Gray,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6668,5210,Asus Vivobook Pro,M6500RCDB71,https://www.bestbuy.com/site/asus-vivobook-pro-15-6-notebook-amd-ryzen-7-16gb-memory-512gb-ssd-quiet-blue/6520506.p?skuId=6520506,1149.99,,USD,2022 - AMD Ryzen 7 6000 Series - 6800H - 15.6 inch - 16GB - 512GB SSD - Quiet Blue - M6500RCDB71,AMD Ryzen 7 6000 Series,6800H,,15.6,16,SSD,512,Quiet Blue,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6669,5215,Dell Latitude 5000,9PKR3,https://www.bestbuy.com/site/dell-latitude-5000-15-6-laptop-intel-core-i5-16-gb-memory-256-gb-ssd-titan-gray/6514348.p?skuId=6514348,1949.99,,USD,2022 - Intel 12th Generation Core i5 - 1250P - 15.6 inch - 16GB - 256GB SSD - Titan Gray - 9PKR3,Intel 12th Generation Core i5,1250P,,15.6,16,SSD,256,Titan Gray,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670,5217,Acer Nitro 5,AN515-58-7583,https://www.bestbuy.com/site/acer-nitro-5-15-6-qhd-ips-165hz-gaming-laptop-intel-core-i7-12700h-nvidia-geforce-rtx-3070-ti-2tb-pcie-gen-4-ssd/6522673.p?skuId=6522673,1899.99,2299.99,USD,2022 - Intel 12th Generation Core i7 - Not provided - 15.6 inch - 32GB - 2000GB - 2000GB SSD - Black - AN515-58-7583,Intel 12th Generation Core i7,Not provided,,15.6,32,SSD,2000,Black,2022,https://www.bestbuy.com/site/acer-nitro-5-15-6-qhd-ips-165hz-gaming-laptop-intel-core-i7-12700h-nvidia-geforce-rtx-3070-ti-2tb-pcie-gen-4-ssd/6522673.p?skuId=6522673&intl=nosplash,,,2299.99,,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6671,5221,HP 14,14-dq0031dx,https://www.bestbuy.com/site/hp-14-laptop-intel-celeron-4gb-memory-64gb-emmc-jet-black/6478314.p?skuId=6478314,212.99,,USD,2021 - Intel Celeron - N4020 - 2 cores - 14 inch - 4GB - 64GB eMMC - Jet Black - 14-dq0031dx,Intel Celeron,N4020,2,14,4,eMMC,64,Jet Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6672,5225,Microsoft SQ2,E8R-00001,https://www.bestbuy.com/site/surface-pro-x-13-touch-screen-microsoft-sq2-16gb-memory-512gb-ssd-device-only-platinum/6477101.p?skuId=6477101,1099.99,,USD,2021 - Microsoft SQ2 - 13 inch - 16GB - Platinum - E8R-00001,Microsoft SQ2,,,13,16,,512,Platinum,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6673,5236,Apple MacBook Pro 13 Display with Touch Bar,13721114,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i7-16gb-memory-512gb-ssd-silver/6394491.p?skuId=6394491,1759.99,,USD,Intel 8th Generation Core i7 - i7-8557U - 13.3 inch - 16GB - 512GB SSD - Silver - 13721114,Intel 8th Generation Core i7,i7-8557U,,13.3,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674,5238,Asus Zenbook Pro 16X OLED 16 TouchScreen,UX7602ZM-DB74T,https://www.bestbuy.com/site/asus-zenbook-pro-16x-oled-16-touch-screen-laptop-intel-core-i7-memory-nvidia-intel-geforce-rtx-3060-iris-xe-graphics-tech-black/6517463.p?skuId=6517463,2431.99,,USD,2022 - Intel 12th Generation Core i7 - 12700H - 16 inch - 16GB - 1000GB SSD - Tech Black - UX7602ZM-DB74T,Intel 12th Generation Core i7,12700H,,16,16,SSD,1000,Tech Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6675,5241,Asus Vivobook Pro 16 WQXGA,N7601ZMDB77,https://www.bestbuy.com/site/asus-vivobook-pro-16-wqxga-laptop-intel-core-i7-12650h-32gb-memory-1tb-ssd-black/6521260.p?skuId=6521260,1699.99,,USD,2022 - Intel 12th Generation Core i7 - 12650H - 16 inch - 32GB - 1000GB SSD - Black - N7601ZMDB77,Intel 12th Generation Core i7,12650H,,16,32,SSD,1000,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676,5246,Thomson NEOZ3 Qualcomm Snapdragon,WWZ313Q8508T256,https://www.bestbuy.com/site/thomson-neoz3-laptop-qualcomm-snapdragon-8gb-memory-silver/6527462.p?skuId=6527462,349.99,,USD,2022 - Qualcomm Snapdragon - Snapdragon 850 - 12.5 inch - 8GB - 256GB SSD - Silver - WWZ313Q8508T256,Qualcomm Snapdragon,Snapdragon 850,,12.5,8,SSD,256,Silver,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6677,5251,Asus VivoBook Flip 14 J401MA 14,J401MA-ES21T,https://www.bestbuy.com/site/asus-vivobook-flip-14-j401ma-14-laptop-intel-pentium-silver-4-gb-memory-128-gb-emmc/6507132.p?skuId=6507132,399.99,,USD,2022 - Intel Pentium - N5030 - 4 cores - 14 inch - 4GB - 128GB eMMC - Gray - J401MA-ES21T,Intel Pentium,N5030,4,14,4,eMMC,128,Gray,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678,5255,Acer Chromebook Spin 513,CP513-2H-K62Y,https://www.bestbuy.com/site/acer-chromebook-spin-513-13-5-touch-100-srgb-display-mediatek-kompanio-1380-8gb-lpddr4x-128gb-emmc-chrome-os/6516933.p?skuId=6516933,599.99,,USD,2022 - MediaTek Kompanio 1000 Series - 1380 Octa-Core ARM Cortex - 8 cores - 13.5 inch - 8GB - 128GB eMMC - Gray - CP513-2H-K62Y,MediaTek Kompanio 1000 Series,1380 Octa-Core ARM Cortex,8,13.5,8,eMMC,128,Gray,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,5268,HP Pavilion,13-BE1010NR,https://www.bestbuy.com/site/hp-pavilion-13-3-aero-laptop-amd-ryzen-5-5625u-8gb-memory-512-ssd-natural-silver/6503900.p?skuId=6503900,803.99,834.99,USD,2022 - AMD Ryzen 5 5000 Series - 5625U - 6 cores - 13.3 inch - 8GB - 512GB - 512GB SSD - Natural Silver - 13-BE1010NR,AMD Ryzen 5 5000 Series,5625U,6,13.3,8,SSD,512,Natural Silver,2022,https://www.bestbuy.com/site/hp-pavilion-13-3-aero-laptop-amd-ryzen-5-5625u-8gb-memory-512-ssd-natural-silver/6503900.p?skuId=6503900&intl=nosplash,,,834.99,812.99,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,5262,Razer Blade 17,RZ09-0423PEC3-R3U1,https://www.bestbuy.com/site/razer-blade-17-17-3-gaming-laptop-fhd-360hz-intel-core-i7-nvidia-geforce-rtx-3080-ti-32gb-ram-1tb-ssd-black/6504370.p?skuId=6504370,3999.99,,USD,2022 - Intel 12th Generation Core i7 - 12800H - 17.3 inch - 32GB - 1000GB SSD - Black - RZ09-0423PEC3-R3U1,Intel 12th Generation Core i7,12800H,,17.3,32,SSD,1000,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681,5267,Asus ZenBook S,UX393EAXB77T,https://www.bestbuy.com/site/asus-zenbook-s-13-9-touch-screen-laptop-intel-core-i7-16gb-memory-1tb-solid-state-drive-jade-black/6436833.p?skuId=6436833,1529.99,,USD,2020 - Intel 11th Generation Core i7 Evo Platform - 1165G7 - 4 cores - 13.9 inch - 16GB - 1000GB SSD - Jade Black - UX393EAXB77T,Intel 11th Generation Core i7 Evo Platform,1165G7,4,13.9,16,SSD,1000,Jade Black,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6682,5335,Msi 17.3,WE76459,https://www.bestbuy.com/site/msi-17-3-gaming-laptop-intel-core-i9-32gb-memory-nvidia-quadro-rtx-a5000-1tb-ssd-titanium-blue/6469408.p?skuId=6469408,3799.99,,USD,2021 - Intel 11th Generation Core i9 - 11980HK - 8 cores - 17.3 inch - 32GB - 1000GB - 1000GB SSD - Titanium Blue - WE76459,Intel 11th Generation Core i9,11980HK,8,17.3,32,SSD,1000,Titanium Blue,2021,https://www.bestbuy.com/site/msi-17-3-gaming-laptop-intel-core-i9-32gb-memory-nvidia-quadro-rtx-a5000-1tb-ssd-titanium-blue/6469408.p?skuId=6469408&intl=nosplash,,,3999.99,3718.99,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6683,5281,Msi GE76 Raider,GE76111056,https://www.bestbuy.com/site/msi-ge76-raider-17-3-gaming-laptop-intel-core-i7-memory-nvidia-geforce-rtx-3060-1-tb-ssd-titanium-blue/6527050.p?skuId=6527050,1399.99,,USD,2022 - Intel 11th Generation Core i7 - 11800H - 8 cores - 17.3 inch - 16GB - 1000GB SSD - Titanium Blue - GE76111056,Intel 11th Generation Core i7,11800H,8,17.3,16,SSD,1000,Titanium Blue,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6684,5284,Asus 17.3,S1703QA-DS71,https://www.bestbuy.com/site/asus-17-3-laptop-amd-ryzen-7-8-gb-memory-quiet-blue/6513501.p?skuId=6513501,799.99,,USD,2022 - AMD Ryzen 7 5000 Series - 5800H - 8 cores - 17.3 inch - 8GB - 512GB No storage included - Quiet Blue - S1703QA-DS71,AMD Ryzen 7 5000 Series,5800H,8,17.3,8,No storage included,512,Quiet Blue,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,5297,HP 15.6,15-ef1023dx,https://www.bestbuy.com/site/hp-15-6-touch-screen-laptops-amd-ryzen-3-8gb-memory-256gb-ssd-natural-silver/6477886.p?skuId=6477886,424.99,,USD,2021 - AMD Ryzen 3 3000 Series - 3250U - 2 cores - 15.6 inch - 8GB - 256GB - 256GB SSD - Natural Silver - 15-ef1023dx,AMD Ryzen 3 3000 Series,3250U,2,15.6,8,SSD,256,Natural Silver,2021,https://www.bestbuy.com/site/hp-15-6-touch-screen-laptops-amd-ryzen-3-8gb-memory-256gb-ssd-natural-silver/6477886.p?skuId=6477886&intl=nosplash,,,424.99,,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686,5296,Msi Summit E16 Flip 2in1 16 Touchscreen,SUMMITE16015,https://www.bestbuy.com/site/msi-summit-e16-flip-2in1-16-touchscreen-laptop-i7-1195g7-32gb-memory-nvidia-geforce-rtx-3050-1tb-ssd-black/6479985.p?skuId=6479985,1899.99,,USD,2021 - Intel 11th Generation Core i7 - 1195G7 - 4 cores - 16 inch - 32GB - 1000GB SSD - Black - SUMMITE16015,Intel 11th Generation Core i7,1195G7,4,16,32,SSD,1000,Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687,5314,Acer Swift 3 14,SF314-44-R3ZM,https://www.bestbuy.com/site/acer-swift-3-14-1920-x-1080-100-srgb-laptop-amd-ryzen-5-5625u-16gb-lpddr4x-512gb-ssd-wi-fi-6e-silver-silver/6520615.p?skuId=6520615,790.99,849.99,USD,2022 - AMD Ryzen 5 5000 Series - 5625U - 6 cores - 14 inch - 16GB - 512GB SSD - Silver - SF314-44-R3ZM,AMD Ryzen 5 5000 Series,5625U,6,14,16,SSD,512,Silver,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6688,5326,Msi Creator 15,CREATOR1511631,https://www.bestbuy.com/site/msi-creator-15-15-6-laptop-intel-core-i7-16-gb-memory-nvidia-geforce-rtx-3080-1-tb-ssd-black/6491558.p?skuId=6491558,2499.99,,USD,2021 - Intel 11th Generation Core i7 - 11800H - 8 cores - 15.6 inch - 16GB - 1000GB SSD - Black - CREATOR1511631,Intel 11th Generation Core i7,11800H,8,15.6,16,SSD,1000,Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,5332,Lenovo V14 ALC 14,82KC004QUS,https://www.bestbuy.com/site/lenovo-v14-alc-14-laptop-amd-ryzen-3-5300u-4gb-memory-256gb-ssd-black/6477989.p?skuId=6477989,599.99,,USD,2021 - AMD Ryzen 3 3000 Series - 5300U - 14 inch - 4GB - 256GB SSD - Black - 82KC004QUS,AMD Ryzen 3 3000 Series,5300U,,14,4,SSD,256,Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690,5341,Lenovo ThinkBook 14,21DK000LUS,https://www.bestbuy.com/site/lenovo-thinkbook-14-4k-ultra-hd-laptop-amd-ryzen-7-5825u-512gb-ssd/6514672.p?skuId=6514672,959.99,,USD,2022 - AMD Ryzen 7 5000 Series - 5825U - 14 inch - 8GB - 8GB SSD - Black - 21DK000LUS,AMD Ryzen 7 5000 Series,5825U,,14,8,SSD,8,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691,5345,Msi GE76 Raider,GE7611053,https://www.bestbuy.com/site/msi-ge76-raider-17-3-gaming-laptop-intel-core-i9-32-gb-memory-nvidia-geforce-rtx-3080-1-tb-ssd-titanium-blue/6467448.p?skuId=6467448,3399.99,,USD,Intel 11th Generation Core i9 - i9-11980HK - 17.3 inch - 32GB - 1000GB SSD - Titanium Blue - GE7611053,Intel 11th Generation Core i9,i9-11980HK,,17.3,32,SSD,1000,Titanium Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692,5347,Dell Precision 5000,71XC3,https://www.bestbuy.com/site/dell-precision-5000-15-6-laptop-intel-core-i7-32-gb-memory-nvidia-rtx-a2000-512-gb-ssd-aluminum-titan-gray/6524305.p?skuId=6524305,2589.99,,USD,2022 - Intel 12th Generation Core i7 - 12700H - 15.6 inch - 32GB - 512GB SSD - Aluminum Titan Gray - 71XC3,Intel 12th Generation Core i7,12700H,,15.6,32,SSD,512,Aluminum Titan Gray,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693,5351,Asus ZenBook Flip S UX371,UX371EA-XB76T,https://www.bestbuy.com/site/asus-zenbook-flip-s-ux371-13-3-laptop-intel-core-i7-16-gb-memory-1-tb-ssd-jade-black/6484045.p?skuId=6484045,1549.99,,USD,2021 - Intel 11th Generation Core i7 - 1165G7 - 4 cores - 13.3 inch - 16GB - 1000GB SSD - Jade Black - UX371EA-XB76T,Intel 11th Generation Core i7,1165G7,4,13.3,16,SSD,1000,Jade Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694,5355,Samsung Galaxy Book Odyssey,NP762XDA-XA3US,https://www.bestbuy.com/site/samsung-galaxy-book-odyssey-15-6-led-screen-intel-core-i7-11600h-32gb-memory-nvidia-geforce-rtx-3050-ti-1tb-ssd-mystic-black/6485672.p?skuId=6485672,1799.99,1499.99,USD,2021 - Intel 11th Generation Core i7 - 11600H - 15.6 inch - 32GB - 1000GB SSD - Mystic Black - NP762XDA-XA3US,Intel 11th Generation Core i7,11600H,,15.6,32,SSD,1000,Mystic Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6695,5363,Msi Stealth GS77,STEALTH77040,https://www.bestbuy.com/site/msi-stealth-gs77-17-3-gaming-laptop-intel-core-i9-32-gb-memory-nvidia-geforce-rtx-3080-ti-1-tb-ssd-core-black/6501187.p?skuId=6501187,4199.99,,USD,2022 - Intel 12th Generation Core i9 - 12900H - 17.3 inch - 32GB - 1000GB - 1000GB SSD - Core Black - STEALTH77040,Intel 12th Generation Core i9,12900H,,17.3,32,SSD,1000,Core Black,2022,https://www.bestbuy.com/site/msi-stealth-gs77-17-3-gaming-laptop-intel-core-i9-32-gb-memory-nvidia-geforce-rtx-3080-ti-1-tb-ssd-core-black/6501187.p?skuId=6501187&intl=nosplash,,,3199.99,3499.99,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6696,5358,Asus Vivobook 13 Slate OLED T3300,T3300KA-DH21T,https://www.bestbuy.com/site/asus-vivobook-13-slate-oled-t3300-13-3-laptop-intel-pentium-silver-4-gb-memory-128-gb-emmc/6510096.p?skuId=6510096,599.99,,USD,2022 - Intel Pentium - N6000 - 4 cores - 13.3 inch - 4GB - 128GB eMMC - Black - T3300KA-DH21T,Intel Pentium,N6000,4,13.3,4,eMMC,128,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6697,5360,Lenovo ThinkPad 14 FHD,20W000T3US,https://www.bestbuy.com/site/lenovo-thinkpad-14-fhd-1920x1080-ips-300nits-anti-glare-laptop-intel-core-i5-1145g7-256gb-ssd/6508202.p?skuId=6508202,1049.99,,USD,2021 - Intel 10th Generation Core i7 - 1145G7 - 14 inch - 8GB - 8GB SSD - Black - 20W000T3US,Intel 10th Generation Core i7,1145G7,,14,8,SSD,8,Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6698,5367,Msi Prestige 15,PRESTIGE15A048,https://www.bestbuy.com/site/msi-prestige-15-15-6-laptop-intel-core-i5-16-gb-memory-nvidia-geforce-gtx-1650-max-q-512-gb-ssd-carbon-gray/6491548.p?skuId=6491548,1149.99,,USD,2021 - Intel 11th Generation Core i5 - 1155G7 - 15.6 inch - 16GB - 512GB SSD - Carbon Gray - PRESTIGE15A048,Intel 11th Generation Core i5,1155G7,,15.6,16,SSD,512,Carbon Gray,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6699,5373,Msi Summit E14 Evo 14,SUME14EVO12026,https://www.bestbuy.com/site/msi-summit-e14-evo-14-laptop-intel-core-i5-16-gb-memory-512-gb-ssd-ink-black/6502628.p?skuId=6502628,1099.99,1159.99,USD,2022 - Intel 12th Generation Core i5 - 1240P - 14 inch - 16GB - 512GB SSD - Ink Black - SUME14EVO12026,Intel 12th Generation Core i5,1240P,,14,16,SSD,512,Ink Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,5378,Dell Latitude 5000,C7JXK,https://www.bestbuy.com/site/dell-latitude-5000-13-3-laptop-intel-core-i7-16-gb-memory-256-gb-ssd-titan-gray-dull/6454144.p?skuId=6454144,1930.99,1912.99,USD,2021 - Intel 11th Generation Core i7 - 1185G7 - 4 cores - 13.3 inch - 16GB - 256GB - 256GB SSD - Titan Gray Dull - C7JXK,Intel 11th Generation Core i7,1185G7,4,13.3,16,SSD,256,Titan Gray Dull,2021,https://www.bestbuy.com/site/dell-latitude-5000-13-3-laptop-intel-core-i7-16-gb-memory-256-gb-ssd-titan-gray-dull/6454144.p?skuId=6454144&intl=nosplash,,,1907.99,1816.99,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701,5375,Msi Creator Z16 16 TouchScreen,CreatorZ16045,https://www.bestbuy.com/site/msi-creator-z16-16-touch-screen-laptop-intel-core-i9-16-gb-memory-nvidia-geforce-rtx-3060-1-tb-ssd-lunar-gray/6501199.p?skuId=6501199,2529.99,,USD,2022 - Intel 11th Generation Core i9 - 11900H - 16 inch - 16GB - 1000GB SSD - Lunar Gray - CreatorZ16045,Intel 11th Generation Core i9,11900H,,16,16,SSD,1000,Lunar Gray,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702,5388,Msi Titan GT77,TITANGT7712009,https://www.bestbuy.com/site/msi-titan-gt77-17-3-gaming-laptop-intel-core-i7-memory-nvidia-geforce-rtx-3070-ti-1-tb-ssd-titanium-blue/6514481.p?skuId=6514481,3038.99,3034.99,USD,2022 - Intel 12th Generation Core i7 - 12800HX - 17.3 inch - 32GB - 1000GB - 1000GB SSD - Titanium Blue - TITANGT7712009,Intel 12th Generation Core i7,12800HX,,17.3,32,SSD,1000,Titanium Blue,2022,https://www.bestbuy.com/site/msi-titan-gt77-17-3-gaming-laptop-intel-core-i7-memory-nvidia-geforce-rtx-3070-ti-1-tb-ssd-titanium-blue/6514481.p?skuId=6514481&intl=nosplash,,,2899.99,2599.99,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703,5396,Msi Summit E16 Flip 16,SUMMITE16EVO027,https://www.bestbuy.com/site/msi-summit-e16-flip-16-laptop-intel-core-i5-16-gb-memory-512-gb-ssd-ink-black/6474950.p?skuId=6474950,1249.99,,USD,2021 - Intel 11th Generation Core i5 - 1155G7 - 16 inch - 16GB - 512GB SSD - Ink Black - SUMMITE16EVO027,Intel 11th Generation Core i5,1155G7,,16,16,SSD,512,Ink Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704,5398,Msi Katana GF76,KatanaGF76035,https://www.bestbuy.com/site/msi-katana-gf76-17-3-gaming-laptop-intel-core-i7-12700h-16gb-memory-nvidia-geforce-rtx-3070-ti-1tb-ssd-black/6516319.p?skuId=6516319,2099.99,1870.99,USD,2022 - Intel 12th Generation Core i7 - 12700H - 8 cores - 17.3 inch - 16GB - 1000GB SSD - Black - KatanaGF76035,Intel 12th Generation Core i7,12700H,8,17.3,16,SSD,1000,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6705,5404,Msi Summit E13 Flip Evo,SUMMITE13234,https://www.bestbuy.com/site/msi-summit-e13-flip-evo-13-4-laptop-intel-core-i5-16-gb-memory-512-gb-ssd-ink-black/6486888.p?skuId=6486888,1299.99,,USD,2021 - Intel 11th Generation Core i5 - 1155G7 - 13.4 inch - 16GB - 512GB SSD - Ink Black - SUMMITE13234,Intel 11th Generation Core i5,1155G7,,13.4,16,SSD,512,Ink Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6706,5432,Lenovo ThinkPad 16 4K Ultra HD,21BT001VUS,https://www.bestbuy.com/site/lenovo-thinkpad-16-4k-ultra-hd-intel-core-i5-1250p-512gb-ssd/6514671.p?skuId=6514671,2089.99,,USD,2022 - Intel 10th Generation Core i5 - 1250P - 16 inch - 8GB - 8GB SSD - Black - 21BT001VUS,Intel 10th Generation Core i5,1250P,,16,8,SSD,8,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
